filename,r,c,x_min,y_min,x_max,y_max,width,height
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r12_c0.png,12,0,1,231,16,250,15,19
cell_r12_c1.png,12,1,16,231,230,250,214,19
cell_r12_c2.png,12,2,229,232,280,250,51,18
cell_r12_c3.png,12,3,279,232,323,250,44,18
cell_r12_c4.png,12,4,323,232,359,250,36,18
cell_r12_c5.png,12,5,359,232,391,250,32,18
cell_r12_c6.png,12,6,390,232,446,251,56,19
cell_r12_c7.png,12,7,446,232,502,251,56,19
cell_r12_c8.png,12,8,502,232,538,250,36,18
cell_r12_c9.png,12,9,538,232,571,250,33,18
cell_r12_c10.png,12,10,570,232,627,251,57,19
cell_r12_c11.png,12,11,627,232,698,251,71,19
cell_r12_c12.png,12,12,698,232,734,251,36,19
cell_r12_c13.png,12,13,734,232,767,251,33,19
cell_r12_c14.png,12,14,767,232,822,251,55,19
cell_r12_c15.png,12,15,822,232,887,252,65,20
cell_r12_c16.png,12,16,887,232,920,252,33,20
cell_r12_c17.png,12,17,920,232,986,252,66,20
cell_r12_c18.png,12,18,986,233,1051,251,65,18
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
cell_r13_c14.png,13,14,767,251,822,262,55,11
cell_r13_c15.png,13,15,822,251,887,262,65,11
cell_r13_c16.png,13,16,887,252,920,262,33,10
cell_r13_c17.png,13,17,920,251,986,262,66,11
cell_r13_c18.png,13,18,986,251,1051,262,65,11
cell_r13_c0.png,13,0,1,250,16,260,15,10
cell_r13_c1.png,13,1,16,250,230,261,214,11
cell_r13_c2.png,13,2,229,250,279,261,50,11
cell_r13_c3.png,13,3,279,250,323,261,44,11
cell_r13_c4.png,13,4,323,250,359,261,36,11
cell_r13_c5.png,13,5,359,250,391,261,32,11
cell_r13_c6.png,13,6,391,250,446,261,55,11
cell_r13_c7.png,13,7,446,250,502,262,56,12
cell_r13_c8.png,13,8,502,250,538,262,36,12
cell_r13_c9.png,13,9,538,250,570,262,32,12
cell_r13_c10.png,13,10,570,250,627,262,57,12
cell_r13_c11.png,13,11,627,251,698,262,71,11
cell_r13_c12.png,13,12,698,251,734,262,36,11
cell_r13_c13.png,13,13,734,251,767,262,33,11
